filename,text,confidence
03 ammo.png,70.938,0.9950587701564093
03 ammo.png,A.MIG-0102,0.6829756860770184
03 ammo.png,OCHRE BROWN,0.9982083635138111
03 ammo.png,70.856,0.8602438696004719
03 ammo.png,AMIG-0103,0.6458473059206868
03 ammo.png,MEDIUM BLUE,0.9996798126458339
03 ammo.png,H-15,0.9918311238288879
03 ammo.png,C-65,0.8350140397819258
03 ammo.png,70.839,0.9998467936819478
03 ammo.png,AMIG-0104,0.9987730058308705
03 ammo.png,WASHABLE BLACK,0.9987832005045366
03 ammo.png,A.MIG-0105,0.9347725360286184
03 ammo.png,WASHABLE DUST,0.6967945286709188
03 ammo.png,RAL 8000,0.9869007299342855
03 ammo.png,A.MIG-0106,0.6538194809957324
03 ammo.png,WASHABLE SAND,0.9994895208285252
03 ammo.png,RAL 8020,0.9250774270897547
03 ammo.png,A.MIG-0107,0.6852633591883152
03 ammo.png,WASHABLE EARTH,0.997181784475108
03 ammo.png,A.MIG-0108,0.8319048108876687
03 ammo.png,WASHABLE MUD,0.9952715527419322
03 ammo.png,A.MIG-010g,0.43020721811484
03 ammo.png,WASHABLE RUST,0.9826447749880443
03 ammo.png,AMIG-0110,0.6855820474195868
03 ammo.png,(BRITISH BROWN 1941-42),0.9266647069844672
03 ammo.png,SCC 1A-RLM 61,0.8176320371637548
03 ammo.png,H-462,0.91412663220362
03 ammo.png,71.042,0.9772132928909355
03 ammo.png,AMIG-0111,0.9982694448143596
03 ammo.png,(BRITISH 1941-42 SERVICE DRAB),0.6712163735539706
03 ammo.png,SCC 2,0.9995265423415223
03 ammo.png,H-72,0.8795889961824213
03 ammo.png,C-22,0.9870413541793823
03 ammo.png,XF-72,0.9970578916548462
03 ammo.png,70.921,0.9938567524191995
03 ammo.png,71.290,0.5564444191369399
03 ammo.png,AMIG-0112,0.9997132016214602
03 ammo.png,(BRITISH 1944-45 OLIVE DRAB),0.812375805170091
03 ammo.png,SCC 15,0.6289994184676143
03 ammo.png,70.892,0.9954876259116285
03 ammo.png,71.250,0.8627721573840701
03 ammo.png,AMIG-0113,0.6671950270974423
03 ammo.png,"KHAKI GREEN N""3 (BRITISH 1939-42)",0.43163606871648297
03 ammo.png,70.988,0.9999440812786393
03 ammo.png,71.023,0.9998298082855978
03 ammo.png,A.MIG-0114,0.7535319550533232
03 ammo.png,ZIMMERIT OCHRE COLOR,0.7750814812539955
03 ammo.png,71.246,0.7802858994763773
03 ammo.png,A.MIG-0115,0.6002400322592851
03 ammo.png,LIGHT SKIN TONE,0.9299310498570401
03 ammo.png,XF-15,0.9863338340117285
03 ammo.png,70.837,0.7807501826617199
03 ammo.png,71.076,0.999057415234062
03 ammo.png,A.MIG-0116,0.961599240011896
03 ammo.png,BASIC SKIN TONE,0.8164285842975697
03 ammo.png,FS31670,0.9997144163505939
03 ammo.png,70.928,0.8487949414818038
03 ammo.png,A.MIG-0117,0.8853570887635146
03 ammo.png,WARM SKIN TONE,0.9953480707981159
03 ammo.png,70.815,0.8317517808872774
03 ammo.png,A.MIG-0118,0.6729492509730661
03 ammo.png,BURNT SAND,0.9235901774346856
03 ammo.png,AMIG-0119,0.65276249414285
03 ammo.png,COLD GRAY,0.7220135650843101
03 ammo.png,FS17865,0.9817085405613026
03 ammo.png,70.993,0.628125634955448
03 ammo.png,71.279,0.9823167877297145
03 ammo.png,A.MIG-0120,0.5539689431877561
03 ammo.png,LIGHT BROWN-GRAY,0.9979982227667419
03 ammo.png,A.MIG-0121,0.64577348237496
03 ammo.png,BLOOD RED,0.6787648908274166
03 ammo.png,FSI1136-RAL 3002,0.8384989381937352
03 ammo.png,H-327,0.929419917739685
03 ammo.png,C-327,0.7651626201957826
03 ammo.png,70.908,0.977312112836205
03 ammo.png,71.084,0.9132388771724728
03 ammo.png,AMIG-0122,0.9992091569753361
03 ammo.png,BONE,0.9994106888771057
03 ammo.png,70.847,0.6442673365943689
03 ammo.png,71.288,0.9004251562746529
03 ammo.png,AMIG-0123,0.9978170892623361
03 ammo.png,MARINE BLUE,0.9960458930149071
